,City,Station,Date,FromDate,ToDate,PM2.5,PM10,NO,NO2,NH3,SO2,CO,Benzene,Ozone,CH4,CO2,BlackCarbon,I1(PM2.5),I2(PM10),I3(NO),I4(NO2),I5(NH3),I6(SO2),I7(CO),I1(PM2.5).1,I2(PM10).1,I3(NO).1,I4(NO2).1,I5(NH3).1,I6(SO2).1,I7(CO).1,AQI
4494,Mumbai-04,"BorivaliEast,Mumbai-MPCB",10/08/2019,10-08-201900:00,11-08-201900:00,12.68,57.15,1.17,6.58,2.43,8.04,0.15,11,4.21,,,,12.68,57.15,1.17,6.58,2.43,8.04,0.15,1,1,1,1,1,1,1,57.15
4495,Mumbai-04,"BorivaliEast,Mumbai-MPCB",11/08/2019,11-08-201900:00,12-08-201900:00,10.97,48.56,1.12,6.79,2.36,8.04,0.16,10.4,3.92,,,,10.97,48.56,1.12,6.79,2.36,8.04,0.16,1,1,1,1,1,1,1,48.56
4496,Mumbai-04,"BorivaliEast,Mumbai-MPCB",12/08/2019,12-08-201900:00,13-08-201900:00,8.55,41.33,0.98,6.52,2.27,8.2,0.16,10.49,3.56,,,,8.55,41.33,0.98,6.52,2.27,8.2,0.16,1,1,1,1,1,1,1,41.33
4497,Mumbai-04,"BorivaliEast,Mumbai-MPCB",13/08/2019,13-08-201900:00,14-08-201900:00,8.37,27.12,1.52,7.59,2.19,16.11,0.21,8.39,3.84,,,,8.37,27.12,1.52,7.59,2.19,16.11,0.21,1,1,1,1,1,1,1,27.12
4498,Mumbai-04,"BorivaliEast,Mumbai-MPCB",14/08/2019,14-08-201900:00,15-08-201900:00,10.15,37.83,1.56,8.2,2.4,22.75,0.24,8.64,1.65,,,,10.15,37.83,1.56,8.2,2.4,22.75,0.24,1,1,1,1,1,1,1,37.83
4499,Mumbai-04,"BorivaliEast,Mumbai-MPCB",15/08/2019,15-08-201900:00,16-08-201900:00,6.69,28.57,1.36,7.87,6.04,23.09,0.24,9.21,1.56,,,,6.69,28.57,1.36,7.87,6.04,23.09,0.24,1,1,1,1,1,1,1,28.57
4500,Mumbai-04,"BorivaliEast,Mumbai-MPCB",16/08/2019,16-08-201900:00,17-08-201900:00,7.21,33.68,0.94,8.02,3.49,21.29,0.26,10.69,1.89,,,,7.21,33.68,0.94,8.02,3.49,21.29,0.26,1,1,1,1,1,1,1,33.68
4501,Mumbai-04,"BorivaliEast,Mumbai-MPCB",17/08/2019,17-08-201900:00,18-08-201900:00,6.82,39.8,2.41,4.42,5.46,9.01,0.25,9.13,2.39,,,,6.82,39.8,2.41,4.42,5.46,9.01,0.25,1,1,1,1,1,1,1,39.8
4502,Mumbai-04,"BorivaliEast,Mumbai-MPCB",18/08/2019,18-08-201900:00,19-08-201900:00,6.59,32.91,4.2,0.81,9.38,11.63,0.26,5.56,3.92,,,,6.59,32.91,4.2,0.81,9.38,11.63,0.26,1,1,1,1,1,1,1,32.91
4503,Mumbai-04,"BorivaliEast,Mumbai-MPCB",19/08/2019,19-08-201900:00,20-08-201900:00,4.89,26.75,5.6,0.43,8.45,11.88,0.3,5.39,5.29,,,,4.89,26.75,5.6,0.43,8.45,11.88,0.3,1,1,1,1,1,1,1,26.75
4504,Mumbai-04,"BorivaliEast,Mumbai-MPCB",20/08/2019,20-08-201900:00,21-08-201900:00,5.86,28.7,5.9,0.88,7.93,11.73,0.28,7.77,4.31,,,,5.86,28.7,5.9,0.88,7.93,11.73,0.28,1,1,1,1,1,1,1,28.7
4505,Mumbai-04,"BorivaliEast,Mumbai-MPCB",21/08/2019,21-08-201900:00,22-08-201900:00,6.57,22.78,5.49,0.63,7.06,11.84,0.28,5.75,4.12,,,,6.57,22.78,5.49,0.63,7.06,11.84,0.28,1,1,1,1,1,1,1,22.78
4506,Mumbai-04,"BorivaliEast,Mumbai-MPCB",22/08/2019,22-08-201900:00,23-08-201900:00,8.01,29.64,5.17,0.87,6.48,11.72,0.28,5.74,3.64,,,,8.01,29.64,5.17,0.87,6.48,11.72,0.28,1,1,1,1,1,1,1,29.64
4507,Mumbai-04,"BorivaliEast,Mumbai-MPCB",23/08/2019,23-08-201900:00,24-08-201900:00,9.62,31.74,5.67,0.87,6.23,11.9,0.28,5.76,2.81,,,,9.62,31.74,5.67,0.87,6.23,11.9,0.28,1,1,1,1,1,1,1,31.74
4508,Mumbai-04,"BorivaliEast,Mumbai-MPCB",24/08/2019,24-08-201900:00,25-08-201900:00,9.02,26.03,5.58,0.31,5.83,12.29,0.28,5.73,3.36,,,,9.02,26.03,5.58,0.31,5.83,12.29,0.28,1,1,1,1,1,1,1,26.03
4509,Mumbai-04,"BorivaliEast,Mumbai-MPCB",25/08/2019,25-08-201900:00,26-08-201900:00,22.87,,6.73,0.31,5.38,20.87,0.3,5.63,4.44,,,,0,0,6.73,0.31,5.38,20.87,0.3,0,0,1,1,1,1,1,
4510,Mumbai-04,"BorivaliEast,Mumbai-MPCB",26/08/2019,26-08-201900:00,27-08-201900:00,7.07,42.03,5.5,0.97,5.17,27.65,0.34,5.69,3.34,,,,7.07,42.03,5.5,0.97,5.17,27.65,0.34,1,1,1,1,1,1,1,42.03
4511,Mumbai-04,"BorivaliEast,Mumbai-MPCB",27/08/2019,27-08-201900:00,28-08-201900:00,8.82,32.39,5.26,0.79,5.12,26.74,0.31,5.64,1.81,,,,8.82,32.39,5.26,0.79,5.12,26.74,0.31,1,1,1,1,1,1,1,32.39
4512,Mumbai-04,"BorivaliEast,Mumbai-MPCB",28/08/2019,28-08-201900:00,29-08-201900:00,8.53,32.01,6.03,0.55,4.74,21.46,0.28,5.63,3.08,,,,8.53,32.01,6.03,0.55,4.74,21.46,0.28,1,1,1,1,1,1,1,32.01
4513,Mumbai-04,"BorivaliEast,Mumbai-MPCB",29/08/2019,29-08-201900:00,30-08-201900:00,11.09,32.25,8.05,0.51,4.07,14.02,0.33,5.59,2.98,,,,11.09,32.25,8.05,0.51,4.07,14.02,0.33,1,1,1,1,1,1,1,32.25
4514,Mumbai-04,"BorivaliEast,Mumbai-MPCB",30/08/2019,30-08-201900:00,31-08-201900:00,4.51,17.71,8.1,0.37,4.04,11.68,0.33,5.4,1.44,,,,4.51,17.71,8.1,0.37,4.04,11.68,0.33,1,1,1,1,1,1,1,17.71
4515,Mumbai-04,"BorivaliEast,Mumbai-MPCB",31/08/2019,31-08-201900:00,01-09-201900:00,6.99,28.18,6.84,1.19,9.79,12.58,0.34,5.32,0.79,,,,6.99,28.18,6.84,1.19,9.79,12.58,0.34,1,1,1,1,1,1,1,28.18
4516,Mumbai-04,"BorivaliEast,Mumbai-MPCB",01/09/2019,01-09-201900:00,02-09-201900:00,4.78,16.28,5.94,0.49,9.69,11.46,0.31,5.35,0.69,,,,4.78,16.28,5.94,0.49,9.69,11.46,0.31,1,1,1,1,1,1,1,16.28
4517,Mumbai-04,"BorivaliEast,Mumbai-MPCB",02/09/2019,02-09-201900:00,03-09-201900:00,6.15,22.86,6.06,0.18,8.26,11.52,0.32,5.25,0.92,,,,6.15,22.86,6.06,0.18,8.26,11.52,0.32,1,1,1,1,1,1,1,22.86
4518,Mumbai-04,"BorivaliEast,Mumbai-MPCB",03/09/2019,03-09-201900:00,04-09-201900:00,2.36,8.17,5.92,0.59,7.85,11.69,0.31,5.29,0.57,,,,2.36,8.17,5.92,0.59,7.85,11.69,0.31,1,1,1,1,1,1,1,11.69
4519,Mumbai-04,"BorivaliEast,Mumbai-MPCB",04/09/2019,04-09-201900:00,05-09-201900:00,2.93,9.05,3.69,0.9,6.42,11.49,0.3,5.71,0.73,,,,2.93,9.05,3.69,0.9,6.42,11.49,0.3,1,1,1,1,1,1,1,11.49
4520,Mumbai-04,"BorivaliEast,Mumbai-MPCB",05/09/2019,05-09-201900:00,06-09-201900:00,2.51,9.18,3.74,0.82,6.02,11.56,0.31,5.95,0.13,,,,2.51,9.18,3.74,0.82,6.02,11.56,0.31,1,1,1,1,1,1,1,11.56
4521,Mumbai-04,"BorivaliEast,Mumbai-MPCB",06/09/2019,06-09-201900:00,07-09-201900:00,3.1,16.17,3.61,1.22,5.44,11.51,0.29,6.1,0.09,,,,3.1,16.17,3.61,1.22,5.44,11.51,0.29,1,1,1,1,1,1,1,16.17
4522,Mumbai-04,"BorivaliEast,Mumbai-MPCB",07/09/2019,07-09-201900:00,08-09-201900:00,3.26,15.41,5.38,0.81,5.44,12.13,0.33,6.27,0.46,,,,3.26,15.41,5.38,0.81,5.44,12.13,0.33,1,1,1,1,1,1,1,15.41
4523,Mumbai-04,"BorivaliEast,Mumbai-MPCB",08/09/2019,08-09-201900:00,09-09-201900:00,5.06,15.62,3.95,1.23,5.28,14.14,0.33,6.65,0.21,,,,5.06,15.62,3.95,1.23,5.28,14.14,0.33,1,1,1,1,1,1,1,15.62
4524,Mumbai-04,"BorivaliEast,Mumbai-MPCB",09/09/2019,09-09-201900:00,10-09-201900:00,7.1,28.34,4.64,1.07,4.75,20.71,0.37,6.87,0.04,,,,7.1,28.34,4.64,1.07,4.75,20.71,0.37,1,1,1,1,1,1,1,28.34
4525,Mumbai-04,"BorivaliEast,Mumbai-MPCB",10/09/2019,10-09-201900:00,11-09-201900:00,7.37,33.72,4.5,1.29,4.37,25.16,0.38,7.57,0.01,,,,7.37,33.72,4.5,1.29,4.37,25.16,0.38,1,1,1,1,1,1,1,33.72
4526,Mumbai-04,"BorivaliEast,Mumbai-MPCB",11/09/2019,11-09-201900:00,12-09-201900:00,7.55,28.57,5.38,0.59,4.2,22.21,0.38,7.17,0.16,,,,7.55,28.57,5.38,0.59,4.2,22.21,0.38,1,1,1,1,1,1,1,28.57
4527,Mumbai-04,"BorivaliEast,Mumbai-MPCB",12/09/2019,12-09-201900:00,13-09-201900:00,6.05,26.01,7.39,1.37,4.33,18.14,0.38,7.11,0.03,,,,6.05,26.01,7.39,1.37,4.33,18.14,0.38,1,1,1,1,1,1,1,26.01
4528,Mumbai-04,"BorivaliEast,Mumbai-MPCB",13/09/2019,13-09-201900:00,14-09-201900:00,7.59,23.87,6.27,0.92,4.33,15.32,0.35,7.07,0.31,,,,7.59,23.87,6.27,0.92,4.33,15.32,0.35,1,1,1,1,1,1,1,23.87
4529,Mumbai-04,"BorivaliEast,Mumbai-MPCB",14/09/2019,14-09-201900:00,15-09-201900:00,6.67,32.03,5.1,1.31,3.8,13.82,0.32,7.37,0.14,,,,6.67,32.03,5.1,1.31,3.8,13.82,0.32,1,1,1,1,1,1,1,32.03
4530,Mumbai-04,"BorivaliEast,Mumbai-MPCB",15/09/2019,15-09-201900:00,16-09-201900:00,4.58,14.23,3.82,2.54,3.3,11.27,0.31,8.94,0.18,,,,4.58,14.23,3.82,2.54,3.3,11.27,0.31,1,1,1,1,1,1,1,14.23
4531,Mumbai-04,"BorivaliEast,Mumbai-MPCB",16/09/2019,16-09-201900:00,17-09-201900:00,5.6,21.25,7.15,1.45,3.09,14.42,0.34,7.1,0.09,,,,5.6,21.25,7.15,1.45,3.09,14.42,0.34,1,1,1,1,1,1,1,21.25
4532,Mumbai-04,"BorivaliEast,Mumbai-MPCB",17/09/2019,17-09-201900:00,18-09-201900:00,5.04,20.88,6.46,1.7,3.09,14.59,0.32,7,0.02,,,,5.04,20.88,6.46,1.7,3.09,14.59,0.32,1,1,1,1,1,1,1,20.88
4533,Mumbai-04,"BorivaliEast,Mumbai-MPCB",18/09/2019,18-09-201900:00,19-09-201900:00,12.93,27.81,13.4,0.89,2.79,20.84,0.47,7.85,0.03,,,,12.93,27.81,13.4,0.89,2.79,20.84,0.47,1,1,1,1,1,1,1,27.81
4534,Mumbai-04,"BorivaliEast,Mumbai-MPCB",19/09/2019,19-09-201900:00,20-09-201900:00,20.39,22.33,2.82,4.42,3.22,21.25,0.44,10.49,0.77,,,,20.39,22.33,2.82,4.42,3.22,21.25,0.44,1,1,1,1,1,1,1,22.33
4535,Mumbai-04,"BorivaliEast,Mumbai-MPCB",20/09/2019,20-09-201900:00,21-09-201900:00,12.11,26.42,4.01,3.76,3.19,18.5,0.44,8.3,0.34,,,,12.11,26.42,4.01,3.76,3.19,18.5,0.44,1,1,1,1,1,1,1,26.42
4536,Mumbai-04,"BorivaliEast,Mumbai-MPCB",21/09/2019,21-09-201900:00,22-09-201900:00,1.36,12.13,1.39,6.18,9.22,12.28,0.63,12.96,0.11,,,,1.36,12.13,1.39,6.18,9.22,12.28,0.63,1,1,1,1,1,1,1,12.28
4537,Mumbai-04,"BorivaliEast,Mumbai-MPCB",22/09/2019,22-09-201900:00,23-09-201900:00,12.39,29.55,4.73,1.92,6.91,11.56,0.63,7.23,0.36,,,,12.39,29.55,4.73,1.92,6.91,11.56,0.63,1,1,1,1,1,1,1,29.55
4538,Mumbai-04,"BorivaliEast,Mumbai-MPCB",23/09/2019,23-09-201900:00,24-09-201900:00,14.62,39.55,6.2,1.81,7.48,11.84,0.72,8.11,0.35,,,,14.62,39.55,6.2,1.81,7.48,11.84,0.72,1,1,1,1,1,1,1,39.55
4539,Mumbai-04,"BorivaliEast,Mumbai-MPCB",24/09/2019,24-09-201900:00,25-09-201900:00,9.21,33.76,6.62,1.29,6.9,11.62,0.55,8.16,0.11,,,,9.21,33.76,6.62,1.29,6.9,11.62,0.55,1,1,1,1,1,1,1,33.76
4540,Mumbai-04,"BorivaliEast,Mumbai-MPCB",25/09/2019,25-09-201900:00,26-09-201900:00,14.74,26.52,6.48,2.34,6.11,11.76,0.59,8.34,0.41,,,,14.74,26.52,6.48,2.34,6.11,11.76,0.59,1,1,1,1,1,1,1,26.52
4541,Mumbai-04,"BorivaliEast,Mumbai-MPCB",26/09/2019,26-09-201900:00,27-09-201900:00,13.71,31.6,6.1,3.94,5.91,11.83,0.61,9.07,0.69,,,,13.71,31.6,6.1,3.94,5.91,11.83,0.61,1,1,1,1,1,1,1,31.6
4542,Mumbai-04,"BorivaliEast,Mumbai-MPCB",27/09/2019,27-09-201900:00,28-09-201900:00,6.76,18.01,5.09,2.71,5.88,12.62,0.47,8.84,0.48,,,,6.76,18.01,5.09,2.71,5.88,12.62,0.47,1,1,1,1,1,1,1,18.01
4543,Mumbai-04,"BorivaliEast,Mumbai-MPCB",28/09/2019,28-09-201900:00,29-09-201900:00,6.06,23.55,7.42,1.48,5.72,15.06,0.48,8.36,1.1,,,,6.06,23.55,7.42,1.48,5.72,15.06,0.48,1,1,1,1,1,1,1,23.55
4544,Mumbai-04,"BorivaliEast,Mumbai-MPCB",29/09/2019,29-09-201900:00,30-09-201900:00,6.83,26.44,7.71,1.22,5.58,17.69,0.47,8.44,0.29,,,,6.83,26.44,7.71,1.22,5.58,17.69,0.47,1,1,1,1,1,1,1,26.44
4545,Mumbai-04,"BorivaliEast,Mumbai-MPCB",30/09/2019,30-09-201900:00,01-10-201900:00,6.22,20.09,8.62,0.77,6.42,18.61,0.52,8.35,0.5,,,,6.22,20.09,8.62,0.77,6.42,18.61,0.52,1,1,1,1,1,1,1,20.09
4546,Mumbai-04,"BorivaliEast,Mumbai-MPCB",01/10/2019,01-10-201900:00,02-10-201900:00,5.56,22.87,7.79,0.36,6.36,15.74,0.47,8.37,0.06,,,,5.56,22.87,7.79,0.36,6.36,15.74,0.47,1,1,1,1,1,1,1,22.87
4547,Mumbai-04,"BorivaliEast,Mumbai-MPCB",02/10/2019,02-10-201900:00,03-10-201900:00,7.54,30.59,7.41,0.96,6.01,15.79,0.47,8.7,0.22,,,,7.54,30.59,7.41,0.96,6.01,15.79,0.47,1,1,1,1,1,1,1,30.59
4548,Mumbai-04,"BorivaliEast,Mumbai-MPCB",03/10/2019,03-10-201900:00,04-10-201900:00,9.52,28.46,4.93,2.32,6.01,16.34,0.41,9.52,0.12,,,,9.52,28.46,4.93,2.32,6.01,16.34,0.41,1,1,1,1,1,1,1,28.46
4549,Mumbai-04,"BorivaliEast,Mumbai-MPCB",04/10/2019,04-10-201900:00,05-10-201900:00,19.26,40.76,5.93,0.88,6.22,19.33,0.46,9.17,0.21,,,,19.26,40.76,5.93,0.88,6.22,19.33,0.46,1,1,1,1,1,1,1,40.76
4550,Mumbai-04,"BorivaliEast,Mumbai-MPCB",05/10/2019,05-10-201900:00,06-10-201900:00,19.38,37.98,4.95,0.92,7.1,22.88,0.45,9.29,0.14,,,,19.38,37.98,4.95,0.92,7.1,22.88,0.45,1,1,1,1,1,1,1,37.98
4551,Mumbai-04,"BorivaliEast,Mumbai-MPCB",06/10/2019,06-10-201900:00,07-10-201900:00,19.4,37.21,3.77,2.21,7,24.13,0.48,9.92,0.19,,,,19.4,37.21,3.77,2.21,7,24.13,0.48,1,1,1,1,1,1,1,37.21
4552,Mumbai-04,"BorivaliEast,Mumbai-MPCB",07/10/2019,07-10-201900:00,08-10-201900:00,32.53,49.41,4.69,1.6,6.68,26.75,0.53,9.88,0.15,,,,32.53,49.41,4.69,1.6,6.68,26.75,0.53,1,1,1,1,1,1,1,49.41
4553,Mumbai-04,"BorivaliEast,Mumbai-MPCB",08/10/2019,08-10-201900:00,09-10-201900:00,34.79,61.89,5.59,1.66,6.25,29.9,0.54,10.11,0.19,,,,34.79,61.89,5.59,1.66,6.25,29.9,0.54,1,1,1,1,1,1,1,61.89
4554,Mumbai-04,"BorivaliEast,Mumbai-MPCB",09/10/2019,09-10-201900:00,10-10-201900:00,15.6,31.38,3.34,2.89,6.52,30.47,0.5,10.3,0.12,,,,15.6,31.38,3.34,2.89,6.52,30.47,0.5,1,1,1,1,1,1,1,31.38
4555,Mumbai-04,"BorivaliEast,Mumbai-MPCB",10/10/2019,10-10-201900:00,11-10-201900:00,23.51,45.88,3.91,1.52,6.61,31.6,0.51,10.14,0.21,,,,23.51,45.88,3.91,1.52,6.61,31.6,0.51,1,1,1,1,1,1,1,45.88
4556,Mumbai-04,"BorivaliEast,Mumbai-MPCB",11/10/2019,11-10-201900:00,12-10-201900:00,33.03,55.56,3.86,3.67,6.32,33.85,0.57,18.28,1.83,,,,33.03,55.56,3.86,3.67,6.32,33.85,0.57,1,1,1,1,1,1,1,55.56
4557,Mumbai-04,"BorivaliEast,Mumbai-MPCB",12/10/2019,12-10-201900:00,13-10-201900:00,38.46,61.76,1.4,7.59,6.2,34.16,0.58,36.67,0.23,,,,38.46,61.76,1.4,7.59,6.2,34.16,0.58,1,1,1,1,1,1,1,61.76
4558,Mumbai-04,"BorivaliEast,Mumbai-MPCB",13/10/2019,13-10-201900:00,14-10-201900:00,33.72,51.06,1.51,3.99,5.93,34.41,0.5,24.93,0.04,,,,33.72,51.06,1.51,3.99,5.93,34.41,0.5,1,1,1,1,1,1,1,51.06
4559,Mumbai-04,"BorivaliEast,Mumbai-MPCB",14/10/2019,14-10-201900:00,15-10-201900:00,42.73,64.12,1.82,3.5,5.52,36.04,0.52,27.75,0.1,,,,42.73,64.12,1.82,3.5,5.52,36.04,0.52,1,1,1,1,1,1,1,64.12
4560,Mumbai-04,"BorivaliEast,Mumbai-MPCB",15/10/2019,15-10-201900:00,16-10-201900:00,33.73,62.18,1.9,3.75,5.26,37.52,0.46,35.54,0.25,,,,33.73,62.18,1.9,3.75,5.26,37.52,0.46,1,1,1,1,1,1,1,62.18
4561,Mumbai-04,"BorivaliEast,Mumbai-MPCB",16/10/2019,16-10-201900:00,17-10-201900:00,37.09,76.95,2.07,5.59,5.21,40.93,0.45,41.21,0.05,,,,37.09,76.95,2.07,5.59,5.21,40.93,0.45,1,1,1,1,1,1,1,76.95
4562,Mumbai-04,"BorivaliEast,Mumbai-MPCB",17/10/2019,17-10-201900:00,18-10-201900:00,44.55,75.7,1.96,4.69,5.98,43.02,0.48,45.93,0.31,,,,44.55,75.7,1.96,4.69,5.98,43.02,0.48,1,1,1,1,1,1,1,75.7
4563,Mumbai-04,"BorivaliEast,Mumbai-MPCB",18/10/2019,18-10-201900:00,19-10-201900:00,43.51,66.85,2.79,3.73,7.29,39.96,0.52,26.53,0.05,,,,43.51,66.85,2.79,3.73,7.29,39.96,0.52,1,1,1,1,1,1,1,66.85
4564,Mumbai-04,"BorivaliEast,Mumbai-MPCB",19/10/2019,19-10-201900:00,20-10-201900:00,15.36,23,3.86,2.69,8.52,29,0.46,17.3,0.13,,,,15.36,23,3.86,2.69,8.52,29,0.46,1,1,1,1,1,1,1,29
4565,Mumbai-04,"BorivaliEast,Mumbai-MPCB",20/10/2019,20-10-201900:00,21-10-201900:00,5,11.41,3.34,2.83,7.07,27.6,0.42,17.23,0.11,,,,5,11.41,3.34,2.83,7.07,27.6,0.42,1,1,1,1,1,1,1,27.6
4566,Mumbai-04,"BorivaliEast,Mumbai-MPCB",21/10/2019,21-10-201900:00,22-10-201900:00,10.18,21.46,2.7,2.07,7.12,29.26,0.43,17.61,0.08,,,,10.18,21.46,2.7,2.07,7.12,29.26,0.43,1,1,1,1,1,1,1,29.26
4567,Mumbai-04,"BorivaliEast,Mumbai-MPCB",22/10/2019,22-10-201900:00,23-10-201900:00,11.41,21.11,2.83,5.1,9.34,30.45,0.52,18.07,0.08,,,,11.41,21.11,2.83,5.1,9.34,30.45,0.52,1,1,1,1,1,1,1,30.45
4568,Mumbai-04,"BorivaliEast,Mumbai-MPCB",23/10/2019,23-10-201900:00,24-10-201900:00,8.42,17.07,4.11,5.09,8.17,31.57,0.49,18.12,0.22,,,,8.42,17.07,4.11,5.09,8.17,31.57,0.49,1,1,1,1,1,1,1,31.57
4569,Mumbai-04,"BorivaliEast,Mumbai-MPCB",24/10/2019,24-10-201900:00,25-10-201900:00,11.51,23.88,4.28,2.25,10.24,36.06,0.53,18.34,0.08,,,,11.51,23.88,4.28,2.25,10.24,36.06,0.53,1,1,1,1,1,1,1,36.06
4570,Mumbai-04,"BorivaliEast,Mumbai-MPCB",25/10/2019,25-10-201900:00,26-10-201900:00,8,15.81,2.74,3.4,16.76,23.4,0.63,7.83,0.1,,,,8,15.81,2.74,3.4,16.76,23.4,0.63,1,1,1,1,1,1,1,23.4
4571,Mumbai-04,"BorivaliEast,Mumbai-MPCB",26/10/2019,26-10-201900:00,27-10-201900:00,6.63,16.37,3.01,3.58,13.45,7.62,0.64,7.42,0.1,,,,6.63,16.37,3.01,3.58,13.45,7.62,0.64,1,1,1,1,1,1,1,16.37
4572,Mumbai-04,"BorivaliEast,Mumbai-MPCB",27/10/2019,27-10-201900:00,28-10-201900:00,16.68,34.13,3.03,3.87,11.04,8.16,0.49,9.56,0.13,,,,16.68,34.13,3.03,3.87,11.04,8.16,0.49,1,1,1,1,1,1,1,34.13
4573,Mumbai-04,"BorivaliEast,Mumbai-MPCB",28/10/2019,28-10-201900:00,29-10-201900:00,32.77,54.96,2.87,4.39,11.75,10.21,0.25,4.83,0.03,,,,32.77,54.96,2.87,4.39,11.75,10.21,0.25,1,1,1,1,1,1,1,54.96
4574,Mumbai-04,"BorivaliEast,Mumbai-MPCB",29/10/2019,29-10-201900:00,30-10-201900:00,27.6,48.15,2.38,4.49,11.59,14.76,0.24,5.18,0.01,,,,27.6,48.15,2.38,4.49,11.59,14.76,0.24,1,1,1,1,1,1,1,48.15
4575,Mumbai-04,"BorivaliEast,Mumbai-MPCB",30/10/2019,30-10-201900:00,31-10-201900:00,15.96,40.62,2.75,3.18,11.14,16.76,0.17,5.43,0.14,,,,15.96,40.62,2.75,3.18,11.14,16.76,0.17,1,1,1,1,1,1,1,40.62
4576,Mumbai-04,"BorivaliEast,Mumbai-MPCB",31/10/2019,31-10-201900:00,01-11-201900:00,12.14,34.45,2.72,3.48,12.64,17.53,0.15,5.32,0.12,,,,12.14,34.45,2.72,3.48,12.64,17.53,0.15,1,1,1,1,1,1,1,34.45
4577,Mumbai-04,"BorivaliEast,Mumbai-MPCB",01/11/2019,01-11-201900:00,02-11-201900:00,9.5,29.2,3.36,5.25,13.19,18.17,0.17,4.56,0.1,,,,9.5,29.2,3.36,5.25,13.19,18.17,0.17,1,1,1,1,1,1,1,29.2
4578,Mumbai-04,"BorivaliEast,Mumbai-MPCB",02/11/2019,02-11-201900:00,03-11-201900:00,6.17,19.1,3.33,4.7,11.64,18.85,0.13,4.68,0.11,,,,6.17,19.1,3.33,4.7,11.64,18.85,0.13,1,1,1,1,1,1,1,19.1
4579,Mumbai-04,"BorivaliEast,Mumbai-MPCB",03/11/2019,03-11-201900:00,04-11-201900:00,12.45,32.77,3.68,4.61,10.49,23.26,0.19,4.96,0.2,,,,12.45,32.77,3.68,4.61,10.49,23.26,0.19,1,1,1,1,1,1,1,32.77
4580,Mumbai-04,"BorivaliEast,Mumbai-MPCB",04/11/2019,04-11-201900:00,05-11-201900:00,19.58,33.86,2.05,3.84,9.59,25.96,0.17,5.61,0.01,,,,19.58,33.86,2.05,3.84,9.59,25.96,0.17,1,1,1,1,1,1,1,33.86
4581,Mumbai-04,"BorivaliEast,Mumbai-MPCB",05/11/2019,05-11-201900:00,06-11-201900:00,27.37,45.72,1.04,3.56,9.69,25.75,0.21,5.9,0.03,,,,27.37,45.72,1.04,3.56,9.69,25.75,0.21,1,1,1,1,1,1,1,45.72
4582,Mumbai-04,"BorivaliEast,Mumbai-MPCB",06/11/2019,06-11-201900:00,07-11-201900:00,31.06,47.95,1.01,5.46,11.15,19.48,0.25,7.01,0.11,,,,31.06,47.95,1.01,5.46,11.15,19.48,0.25,1,1,1,1,1,1,1,47.95
4583,Mumbai-04,"BorivaliEast,Mumbai-MPCB",07/11/2019,07-11-201900:00,08-11-201900:00,16.6,32.97,3.17,6.23,10.18,7.15,0.31,7.69,0.38,,,,16.6,32.97,3.17,6.23,10.18,7.15,0.31,1,1,1,1,1,1,1,32.97
4584,Mumbai-04,"BorivaliEast,Mumbai-MPCB",08/11/2019,08-11-201900:00,09-11-201900:00,5.13,15.61,2.53,4.9,9.97,7.12,0.13,6.58,0.03,,,,5.13,15.61,2.53,4.9,9.97,7.12,0.13,1,1,1,1,1,1,1,15.61
4585,Mumbai-04,"BorivaliEast,Mumbai-MPCB",09/11/2019,09-11-201900:00,10-11-201900:00,19.86,40.48,3.1,7.13,9.07,6.93,0.22,7.11,0,,,,19.86,40.48,3.1,7.13,9.07,6.93,0.22,1,1,1,1,1,1,1,40.48
4586,Mumbai-04,"BorivaliEast,Mumbai-MPCB",10/11/2019,10-11-201900:00,11-11-201900:00,25.46,61.38,2.74,2.51,8.79,7.16,0.23,6.79,0.04,,,,25.46,61.38,2.74,2.51,8.79,7.16,0.23,1,1,1,1,1,1,1,61.38
4587,Mumbai-04,"BorivaliEast,Mumbai-MPCB",11/11/2019,11-11-201900:00,12-11-201900:00,32.22,48.7,2.42,3.31,9.66,7.28,0.25,7.07,0.01,,,,32.22,48.7,2.42,3.31,9.66,7.28,0.25,1,1,1,1,1,1,1,48.7
4588,Mumbai-04,"BorivaliEast,Mumbai-MPCB",12/11/2019,12-11-201900:00,13-11-201900:00,40.66,64.83,2.19,3.2,11.27,7.18,0.26,6.99,0.07,,,,40.66,64.83,2.19,3.2,11.27,7.18,0.26,1,1,1,1,1,1,1,64.83
4589,Mumbai-04,"BorivaliEast,Mumbai-MPCB",13/11/2019,13-11-201900:00,14-11-201900:00,46.82,74.88,2.13,4.48,12.56,7.14,0.28,8.06,0.03,,,,46.82,74.88,2.13,4.48,12.56,7.14,0.28,1,1,1,1,1,1,1,74.88
4590,Mumbai-04,"BorivaliEast,Mumbai-MPCB",14/11/2019,14-11-201900:00,15-11-201900:00,47.98,76.53,1.84,4.21,12.8,7.08,0.22,12.71,0.02,,,,47.98,76.53,1.84,4.21,12.8,7.08,0.22,1,1,1,1,1,1,1,76.53
4591,Mumbai-04,"BorivaliEast,Mumbai-MPCB",15/11/2019,15-11-201900:00,16-11-201900:00,54.67,81.71,1.83,4.98,9.85,7.22,0.31,10.96,0.06,,,,54.67,81.71,1.83,4.98,9.85,7.22,0.31,1,1,1,1,1,1,1,81.71
